FEDR_id,CASE_id,CASE_fedr_url,CASE_api_url,FEDR_Kod_TERYT,FEDR_name,FEDR_tags,adsiedzwojewodztwo_nazwa,adsiedzpowiat_nazwa,q1_total_verdicts,q2_final_verdicts,q3_verdicts_with_reasoning,q4_verdicts_journalist_defendant,q5a_cases_journalist_discontinued,q5b_cases_journalist_conditional_discontinued,q5c_cases_journalist_acquittal,q5d_cases_journalist_conviction,q5e_cases_journalist_settlement,q6_verdicts_public_official_prosecutor,other_info,e_verdict_1,e_verdict_2,e_verdict_3,e_verdict_4,e_verdict_5,e_verdict_6,e_verdict_7,e_verdict_8,e_verdict_9,e_verdict_10,e_verdict_11,e_verdict_12,e_verdict_13,e_verdict_14,e_verdict_15,e_verdict_16,e_verdict_17,e_verdict_18,e_verdict_19
2670,84956,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-280,https://fedrowanie.siecobywatelska.pl/api/cases/84956/,'3027011,Sąd Rejonowy w Turku,"['sąd', 'sąd rejonowy']",WIELKOPOLSKIE,turecki,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2671,84962,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-286,https://fedrowanie.siecobywatelska.pl/api/cases/84962/,'3028011,Sąd Rejonowy w Wągrowcu,"['sąd', 'sąd rejonowy']",WIELKOPOLSKIE,wągrowiecki,3,2,3,0,0,0,0,0,0,0,W jednej sprawie osobą pokrzywdzoną był sędzia. Załączone wyroki z uzasadnieniami zostały ogłoszone jawnie (art. 364 k.p.k.).,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172370/356472,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172374/356472,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172371/356472,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172375/356472,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172372/356472,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172376/356472,,,,,,,,,,,,,
2673,84814,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-138,https://fedrowanie.siecobywatelska.pl/api/cases/84814/,'1808011,Sąd Rejonowy w Leżajsku,"['sąd', 'sąd rejonowy']",PODKARPACKIE,leżajski,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2674,84901,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-225,https://fedrowanie.siecobywatelska.pl/api/cases/84901/,'1815034,Sąd Rejonowy w Ropczycach,"['sąd', 'sąd rejonowy']",PODKARPACKIE,ropczycko-sędziszowski,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
2675,84931,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-255,https://fedrowanie.siecobywatelska.pl/api/cases/84931/,'1819044,Sąd Rejonowy w Strzyżowie,"['sąd', 'sąd rejonowy']",PODKARPACKIE,strzyżowski,1,0,1,0,0,0,0,0,0,0,"Sąd Rejonowy w Strzyżowie informuje o jednym wyroku z art. 212 § 2 k.k. wydanym w 2024 roku. Załączone dokumenty dotyczą sprawy o sygnaturze akt II K 160/23. Wyrok jest datowany na 20 lutego 2025 roku, a uzasadnienie na 20.02.2025 roku.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171878/356113,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171879/356113,,,,,,,,,,,,,,,,,
2676,84746,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-70,https://fedrowanie.siecobywatelska.pl/api/cases/84746/,'1803011,Sąd Rejonowy w Dębicy,"['sąd', 'sąd rejonowy']",PODKARPACKIE,dębicki,1,1,0,0,0,0,0,0,0,0,,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172341/356457,,,,,,,,,,,,,,,,,,
2677,84761,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-85,https://fedrowanie.siecobywatelska.pl/api/cases/84761/,'1205011,Sąd Rejonowy w Gorlicach,"['sąd', 'sąd rejonowy']",MAŁOPOLSKIE,gorlicki,0,0,0,0,0,0,0,0,0,0,"Sąd Rejonowy w Gorlicach informuje, iż w tut. Sądzie nie było spraw, w których zapadłyby wyroki z art. 212 §2 kk.",,,,,,,,,,,,,,,,,,,
2678,84777,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-101,https://fedrowanie.siecobywatelska.pl/api/cases/84777/,'1804011,Sąd Rejonowy w Jarosławiu,"['sąd', 'sąd rejonowy']",PODKARPACKIE,jarosławski,0,0,0,0,0,0,0,0,0,0,Informacje dotyczą II Wydziału Karnego Sądu Rejonowego w Jarosławiu.,,,,,,,,,,,,,,,,,,,
2679,84779,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-103,https://fedrowanie.siecobywatelska.pl/api/cases/84779/,'1805011,Sąd Rejonowy w Jaśle,"['sąd', 'sąd rejonowy']",PODKARPACKIE,jasielski,1,1,1,0,0,0,0,0,0,1,"Jedyna sprawa zakończyła się uniewinnieniem (oskarżonym był T K, oskarżycielem prywatnym K M, radny, czyli osoba pełniąca funkcję publiczną). Sąd zasądził od oskarżyciela prywatnego na rzecz oskarżonego kwotę 1008 zł tytułem zwrotu kosztów zastępstwa procesowego oraz obciążył oskarżyciela prywatnego opłatą 100 zł na rzecz Skarbu Państwa.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171637/355932,,,,,,,,,,,,,,,,,,
2680,84812,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-136,https://fedrowanie.siecobywatelska.pl/api/cases/84812/,'1821034,Sąd Rejonowy w Lesku,"['sąd', 'sąd rejonowy']",PODKARPACKIE,leski,1,0,1,0,0,0,0,0,0,1,,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171502/355808,,,,,,,,,,,,,,,,,,
2681,84825,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-149,https://fedrowanie.siecobywatelska.pl/api/cases/84825/,'1810011,Sąd Rejonowy w Łańcucie,"['sąd', 'sąd rejonowy']",PODKARPACKIE,łańcucki,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
2682,84835,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-159,https://fedrowanie.siecobywatelska.pl/api/cases/84835/,'1811011,Sąd Rejonowy w Mielcu,"['sąd', 'sąd rejonowy']",PODKARPACKIE,mielecki,3,3,1,0,0,0,0,0,0,3,,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171837/356083,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171838/356083,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171839/356083,,,,,,,,,,,,,,,,
2683,84888,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-212,https://fedrowanie.siecobywatelska.pl/api/cases/84888/,'1862011,Sąd Rejonowy w Przemyślu,"['sąd', 'sąd rejonowy']",PODKARPACKIE,m. Przemyśl,2,2,1,0,0,0,0,0,0,0,"Sąd przesłał zanonimizowane wyroki dla spraw o sygnaturach II K 791/23 i II K 517/23 (wyrok SR i SO). Dla sprawy II K 517/23 załączono również uzasadnienie wyroku SR. W uzasadnieniu wyroku SR w sprawie II K 517/23 sąd wyjaśnił, że użyte przez oskarżoną sformułowania (np. 'oszustwo', 'kradzież') miały charakter potoczny, a jej działania były motywowane obroną społecznie uzasadnionego interesu (poprawa funkcjonowania gospodarki wolnorynkowej, uczciwa konkurencja, ochrona konsumentów i renomy firmy), a nie chęcią zdyskredytowania oskarżycielki, co doprowadziło do uniewinnienia.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172007/356221,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172008/356221,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172009/356221,,,,,,,,,,,,,,,,
2684,84889,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-213,https://fedrowanie.siecobywatelska.pl/api/cases/84889/,'1814011,Sąd Rejonowy w Przeworsku,"['sąd', 'sąd rejonowy']",PODKARPACKIE,przeworski,1,1,0,0,0,0,0,0,0,0,Do załączonego wyroku nie złożono wniosku o uzasadnienie.,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172029/356232,,,,,,,,,,,,,,,,,,
2685,84906,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-230,https://fedrowanie.siecobywatelska.pl/api/cases/84906/,'1863011,Sąd Rejonowy w Rzeszowie,"['sąd', 'sąd rejonowy']",PODKARPACKIE,m. Rzeszów,3,2,2,1,0,0,0,1,0,,"Sąd informuje, że dane dotyczące funkcji osób, wnoszących prywatne akty oskarżenia nie są gromadzone, ewidencjonowane, co uniemożliwia udzielenie odpowiedzi na pytanie o liczbę wyroków, w których oskarżycielem była osoba pełniąca funkcję publiczną. W załączeniu zanonimizowane wyroki w sprawach X K 67/23, II K 863/21 i II K 719/20. Sąd przedłużył termin udzielenia informacji do 2 miesięcy od daty wpływu wniosku (4 kwietnia 2025), tj. do 4 czerwca 2025.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/180107/374448,,,,,,,,,,,,,,,,,,
2687,84947,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-271,https://fedrowanie.siecobywatelska.pl/api/cases/84947/,'1864011,Sąd Rejonowy w Tarnobrzegu,"['sąd', 'sąd rejonowy']",PODKARPACKIE,m. Tarnobrzeg,1,1,0,0,0,0,0,0,0,0,"W 2024 roku wpłynęło 7 spraw, w których oskarżyciele prywatni składali akty oskarżenia z art. 212§2 kk. Sprawy te zostały umorzone w wyniku nieuzupełnienia wniosku lub nieuiszczenia opłaty zryczałtowanej. Od 1 stycznia 2025 roku do 10 kwietnia 2025 roku nie odnotowano wpływu spraw z art. 212§2 kk.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171618/355920,,,,,,,,,,,,,,,,,,
2688,84923,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-247,https://fedrowanie.siecobywatelska.pl/api/cases/84923/,'1818011,Sąd Rejonowy w Stalowej Woli,"['sąd', 'sąd rejonowy']",PODKARPACKIE,stalowowolski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,84737,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-61,https://fedrowanie.siecobywatelska.pl/api/cases/84737/,'3202024,Sąd Rejonowy w Choszcznie,"['sąd', 'sąd rejonowy']",ZACHODNIOPOMORSKIE,choszczeński,0,0,0,0,0,0,0,0,0,0,"W II Wydziale Karnym Sądu Rejonowego w Choszcznie w roku 2024 nie odnotowano spraw, o których mowa w przedmiotowy wniosku.",,,,,,,,,,,,,,,,,,,
2690,84785,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-109,https://fedrowanie.siecobywatelska.pl/api/cases/84785/,'3207034,Sąd Rejonowy w Kamieniu Pomorskim,"['sąd', 'sąd rejonowy']",ZACHODNIOPOMORSKIE,kamieński,2,0,2,0,0,0,0,0,0,0,"Załączono klauzulę informacyjną RODO dla osób składających wniosek o udostępnienie informacji publicznej, zawierającą dane administratora (Prezes SR w Kamieniu Pomorskim), dane kontaktowe, podstawę prawną (art. 6 ust. 1 lit. c RODO, ustawa o dostępie do inf. publ.) i cele przetwarzania (prowadzenie rejestru, udzielanie odpowiedzi, wydawanie decyzji), źródło danych (bezpośrednio od wnioskodawcy), odbiorców danych (upoważnione podmioty, podmioty przetwarzające), okres przechowywania (do realizacji zadania, archiwizacja), prawa podmiotów danych (dostęp, sprostowanie, sprzeciw, usunięcie, ograniczenie), prawo skargi do UODO, informację o dobrowolności/obowiązku podania danych (może być konieczne w zależności od formy udost.), brak zautomatyzowanego podejmowania decyzji i przekazywania danych do państw trzecich (z wyjątkami).",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171848/356092,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171849/356092,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171851/356092,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171850/356092,,,,,,,,,,,,,,,
2691,84759,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-83,https://fedrowanie.siecobywatelska.pl/api/cases/84759/,'3204024,Sąd Rejonowy w Goleniowie,"['sąd', 'sąd rejonowy']",ZACHODNIOPOMORSKIE,goleniowski,1,0,1,0,0,0,0,0,0,0,"Informacja dotycząca pytań 1 i 3 pochodzi z Wydziału II Karnego. W załączonej sprawie II K 275/24, oskarżony M. Z. (dotyczący art. 212 § 2 k.k.) został uniewinniony, natomiast oskarżony B. Z. (dotyczący art. 216 § 1 k.k.) został skazany.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171733/356011,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171734/356011,,,,,,,,,,,,,,,,,
2693,84770,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-94,https://fedrowanie.siecobywatelska.pl/api/cases/84770/,'3205024,Sąd Rejonowy w Gryficach,"['sąd', 'sąd rejonowy']",ZACHODNIOPOMORSKIE,gryficki,0,0,0,0,0,0,0,0,,0,"Sąd Rejonowy w Gryficach informuje, że w 2024 r. nie było spraw, w których zapadły wyroki z art. 212 § 2 k.k.",,,,,,,,,,,,,,,,,,,
2694,84771,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-95,https://fedrowanie.siecobywatelska.pl/api/cases/84771/,'3206044,Sąd Rejonowy w Gryfinie,"['sąd', 'sąd rejonowy']",ZACHODNIOPOMORSKIE,gryfiński,2,2,0,0,0,0,0,0,0,0,"Instytucja informuje, że przesłała odpowiedź na wniosek wraz z załącznikiem w dniu 11 kwietnia 2025 r. i prosi o potwierdzenie odbioru.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171587/355899,,,,,,,,,,,,,,,,,,
2695,84828,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-152,https://fedrowanie.siecobywatelska.pl/api/cases/84828/,'3218024,Sąd Rejonowy w Łobzie,"['sąd', 'sąd rejonowy']",ZACHODNIOPOMORSKIE,łobeski,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2696,84846,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-170,https://fedrowanie.siecobywatelska.pl/api/cases/84846/,'3210044,Sąd Rejonowy w Myśliborzu,"['sąd', 'sąd rejonowy']",ZACHODNIOPOMORSKIE,myśliborski,2,0,2,0,0,0,0,0,0,0,"W uzasadnieniu wyroku w sprawie II K 12/24 wskazano, że oskarżony (lokalny działacz społeczny, administrator grupy na Facebooku) porównywał działalność przedsiębiorstwa i jego prezesa do niemieckiego nazistowskiego obozu koncentracyjnego i formacji SS. Podkreślono, że oskarżony był wcześniej karany za podobne czyny. Sąd zastosował przepisy kodeksu karnego w brzmieniu obowiązującym do 30 września 2023 r., jako względniejsze dla sprawcy. W uzasadnieniu wyroku w sprawie II K 585/23 wskazano, że oskarżona (osoba bezrobotna, zajmująca się wychowywaniem dziecka) pomówiła oskarżycielkę prywatną (znaną lokalnie jako opiekunka osób starszych) o kradzież za pośrednictwem platformy TikTok. Sąd zmienił kwalifikację prawną na jeden czyn. Orzeczono karę pozbawienia wolności w zawieszeniu oraz obowiązki przeproszenia pokrzywdzonej (pisemnie i podczas transmisji live na TikTok) oraz zadośćuczynienie.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171901/356123,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171903/356123,,,,,,,,,,,,,,,,,
2697,84925,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-249,https://fedrowanie.siecobywatelska.pl/api/cases/84925/,'3214011,Sąd Rejonowy w Stargardzie,"['sąd', 'sąd rejonowy']",ZACHODNIOPOMORSKIE,stargardzki,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2698,84946,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-270,https://fedrowanie.siecobywatelska.pl/api/cases/84946/,'3263011,Sąd Rejonowy w Świnoujściu,"['sąd', 'sąd rejonowy']",ZACHODNIOPOMORSKIE,m. Świnoujście,1,1,1,0,0,0,0,0,0,0,"Sąd odmawia udzielenia informacji publicznej w zakresie udostępnienia wyroku oraz jego uzasadnienia z uwagi na fakt, że w sprawie została wyłączona jawność postępowania.",,,,,,,,,,,,,,,,,,,
2699,84739,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-63,https://fedrowanie.siecobywatelska.pl/api/cases/84739/,'1402011,Sąd Rejonowy w Ciechanowie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,ciechanowski,2,2,2,1,0,0,0,1,0,0,,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171506/355813,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171507/355813,,,,,,,,,,,,,,,,,
2700,84752,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-76,https://fedrowanie.siecobywatelska.pl/api/cases/84752/,'1403011,Sąd Rejonowy w Garwolinie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,garwoliński,1,0,1,0,0,0,0,0,0,0,"Sprawa o sygn. akt IIK 944/22, orzeczenie nie jest prawomocne.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172307/356438,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172308/356438,,,,,,,,,,,,,,,,,
2701,84766,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-90,https://fedrowanie.siecobywatelska.pl/api/cases/84766/,'1405044,Sąd Rejonowy w Grodzisku Mazowieckim,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,grodziski,2,2,2,0,0,0,0,0,0,0,"Sąd w uzasadnieniu wyroku II K 12/22 wyjaśnił, dlaczego nie orzekł podania wyroku do publicznej wiadomości (art. 43b kk), wskazując, że informacja wpisana przez oskarżonego została już zmieniona, a niepodawanie wyroku do publicznej wiadomości leży w interesie pokrzywdzonego.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172027/356231,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172028/356231,,,,,,,,,,,,,,,,,
2703,84839,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-163,https://fedrowanie.siecobywatelska.pl/api/cases/84839/,'1412011,Sąd Rejonowy w Mińsku Mazowieckim,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,miński,2,1,1,0,0,0,0,0,0,0,"Sąd zinterpretował wniosek o udostępnienie elektronicznych wyroków jako dotyczący wyłącznie spraw, w których oskarżonym był dziennikarz/redakcja lub oskarżycielem osoba pełniąca funkcję publiczną (pytania 4-6). Ponieważ Sąd stwierdził brak takich przypadków, nie udostępnił wyroków. Sąd wskazał na brak precyzji we wniosku w tej części.",,,,,,,,,,,,,,,,,,,
2705,84851,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-175,https://fedrowanie.siecobywatelska.pl/api/cases/84851/,'1414011,Sąd Rejonowy w Nowym Dworze Mazowieckim,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,nowodworski,1,0,1,,,,,,,,Sygnatura akt jedynego wyroku: II K 325/23. Sąd nie posiada informacji co do statusu oskarżonego/oskarżyciela ze względu na postępowanie międzyinstancyjne. Jedyny wyrok w 2024 r. był wyrokiem uniewinniającym.,,,,,,,,,,,,,,,,,,,
2706,84868,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-192,https://fedrowanie.siecobywatelska.pl/api/cases/84868/,'1461011,Sąd Rejonowy w Ostrołęce,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,m. Ostrołęka,6,4,6,0,0,0,0,0,0,1,"Wszystkie 6 wyroków miało sporządzone uzasadnienie, jednak z uwagi na wyłączenie jawności w 4 sprawach uzasadnienia te nie zostały udostępnione.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172476/356543,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172478/356543,,,,,,,,,,,,,,,,,
2707,84870,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-194,https://fedrowanie.siecobywatelska.pl/api/cases/84870/,'1416011,Sąd Rejonowy w Ostrowi Mazowieckiej,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,ostrowski,1,3,1,0,0,0,0,0,0,2,"Sąd podał, że liczba prawomocnych wyroków dotyczy 4 osób.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171152/355469,,,,,,,,,,,,,,,,,,
2708,84875,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-199,https://fedrowanie.siecobywatelska.pl/api/cases/84875/,'1417021,Sąd Rejonowy w Otwocku,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,otwocki,2,2,1,0,0,0,0,0,0,0,"Sąd wydał w 2024 roku 2 wyroki w sprawach z art. 212 § 2 k.k. o sygnaturach II K 895/22 i II K 690/22. W sprawie II K 895/22 postępowanie warunkowo umorzono, a w sprawie II K 690/22 skazano oskarżonego.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172424/356498,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/172425/356498,,,,,,,,,,,,,,,,,
2709,84883,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-207,https://fedrowanie.siecobywatelska.pl/api/cases/84883/,'1462011,Sąd Rejonowy w Płocku,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,m. Płock,5,5,4,1,0,0,0,1,0,1,"Sąd podał dane dotyczące wyroków, które uprawomocniły się w 2024 roku, a niekoniecznie zostały wydane w tym roku. Wśród załączonych orzeczeń znajduje się jeden wyrok warunkowo umarzający postępowanie. Sąd wskazał, że w jednej ze spraw (II K 213/23) uzasadnienie nie było sporządzane. W uzasadnieniu do sprawy VII K 553/23 Sąd Rejonowy w Płocku w VII Wydziale Karnym umorzył postępowanie co do jednego z czynów z powodu przedawnienia karalności czynu.",https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178669/370079,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178670/370079,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178671/370079,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178672/370079,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178673/370079,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178674/370079,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178675/370079,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/178676/370079,,,,,,,,,,,
2710,84884,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-208,https://fedrowanie.siecobywatelska.pl/api/cases/84884/,'1420011,Sąd Rejonowy w Płońsku,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,płoński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,84893,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-217,https://fedrowanie.siecobywatelska.pl/api/cases/84893/,'1424044,Sąd Rejonowy w Pułtusku,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,pułtuski,,,,,,,,,,,"Urząd przekazuje wezwanie do uzupełnienia braku wniosku przez jego podpisanie i złożenie dokumentu, z którego wynikałoby uprawnienie do działania w imieniu wnioskodawcy w terminie tygodniowym, pod rygorem zwrotu wniosku.",,,,,,,,,,,,,,,,,,,
2713,84909,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-233,https://fedrowanie.siecobywatelska.pl/api/cases/84909/,'1464011,Sąd Rejonowy w Siedlcach,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,m. Siedlce,5,4,5,0,0,0,0,0,0,0,W jednej ze spraw (II K 1120/21) oskarżonym była osoba pełniąca funkcję publiczną (starosta). Jedna ze spraw (II K 791/24) zakończyła się warunkowym umorzeniem postępowania. Jedna ze spraw wymienionych przez sąd (II K 441/23) nie została załączona w elektronicznej wersji.,https://fedrowanie.siecobywatelska.pl/listy/zalacznik/171485/355787,,,,,,,,,,,,,,,,,,
2714,84918,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-242,https://fedrowanie.siecobywatelska.pl/api/cases/84918/,'1428011,Sąd Rejonowy w Sochaczewie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,sochaczewski,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2715,84963,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-287,https://fedrowanie.siecobywatelska.pl/api/cases/84963/,'1433011,Sąd Rejonowy w Węgrowie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,węgrowski,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,
2716,84968,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-292,https://fedrowanie.siecobywatelska.pl/api/cases/84968/,'1434124,Sąd Rejonowy w Wołominie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,wołomiński,,,,,,,,,,,"Organ nie dysponuje gotową informacją w żądanej treści i formie; udostępnienie informacji wymaga przetworzenia danych (działania o charakterze intelektualnym, analitycznym i organizacyjnym); system służący do prowadzenia urządzeń i sprawozdawczości nie pozwala na automatyczne wygenerowanie informacji; Organ wzywa do wykazania szczególnej istotności dla interesu publicznego w terminie 7 dni; wyznaczono nowy termin rozpatrzenia wniosku na 30 maja 2025 r.",,,,,,,,,,,,,,,,,,,
2717,84971,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-295,https://fedrowanie.siecobywatelska.pl/api/cases/84971/,'1435054,Sąd Rejonowy w Wyszkowie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,wyszkowski,0,0,0,0,0,0,0,0,0,0,"W Sądzie Rejonowym w Wyszkowie w roku 2024 nie były prowadzone postępowania w sprawach o czyn z art. 212§2 k.k, oraz nie zapadły wyroki w sprawach, w których dotyczy wniosek.",,,,,,,,,,,,,,,,,,,
2718,84886,https://fedrowanie.siecobywatelska.pl/sprawy/wyroki-w-sprawach-z-art-212-par-2-kk-210,https://fedrowanie.siecobywatelska.pl/api/cases/84886/,'1421021,Sąd Rejonowy w Pruszkowie,"['sąd', 'sąd rejonowy']",MAZOWIECKIE,pruszkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
